,collection,case,stream,variable,path
0,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.001,pop.h,ABIO_DIC14,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.001/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.001.pop.h.ABIO_DIC14.185001-201412.nc
1,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.002,pop.h,ABIO_DIC14,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.002/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.002.pop.h.ABIO_DIC14.185001-201412.nc
2,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.003,pop.h,ABIO_DIC14,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.003/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.003.pop.h.ABIO_DIC14.185001-201412.nc
3,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.004,pop.h,ABIO_DIC14,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.004/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.004.pop.h.ABIO_DIC14.185001-201412.nc
4,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.005,pop.h,ABIO_DIC14,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.005/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.005.pop.h.ABIO_DIC14.185001-201412.nc
5,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.006,pop.h,ABIO_DIC14,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.006/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.006.pop.h.ABIO_DIC14.185001-201412.nc
6,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,ABIO_DIC14,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.ABIO_DIC14.185001-189912.nc
7,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,ABIO_DIC14,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.ABIO_DIC14.190001-194912.nc
8,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,ABIO_DIC14,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.ABIO_DIC14.195001-199912.nc
9,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,ABIO_DIC14,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.ABIO_DIC14.200001-201412.nc
10,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,ABIO_DIC14,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.ABIO_DIC14.185001-189912.nc
11,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,ABIO_DIC14,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.ABIO_DIC14.190001-194912.nc
12,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,ABIO_DIC14,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.ABIO_DIC14.195001-199912.nc
13,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,ABIO_DIC14,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.ABIO_DIC14.200001-201412.nc
14,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,ABIO_DIC14,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.ABIO_DIC14.185001-189912.nc
15,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,ABIO_DIC14,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.ABIO_DIC14.190001-194912.nc
16,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,ABIO_DIC14,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.ABIO_DIC14.195001-199912.nc
17,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,ABIO_DIC14,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.ABIO_DIC14.200001-201412.nc
18,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,ABIO_DIC14,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.ABIO_DIC14.185001-189912.nc
19,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,ABIO_DIC14,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.ABIO_DIC14.190001-194912.nc
20,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,ABIO_DIC14,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.ABIO_DIC14.195001-199912.nc
21,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,ABIO_DIC14,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.ABIO_DIC14.200001-201412.nc
22,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,ABIO_DIC14,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.ABIO_DIC14.185001-189912.nc
23,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,ABIO_DIC14,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.ABIO_DIC14.190001-194912.nc
24,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,ABIO_DIC14,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.ABIO_DIC14.195001-199912.nc
25,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,ABIO_DIC14,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.ABIO_DIC14.200001-201412.nc
26,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.001,pop.h,ABIO_DIC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.001/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.001.pop.h.ABIO_DIC.185001-201412.nc
27,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.002,pop.h,ABIO_DIC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.002/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.002.pop.h.ABIO_DIC.185001-201412.nc
28,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.003,pop.h,ABIO_DIC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.003/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.003.pop.h.ABIO_DIC.185001-201412.nc
29,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.004,pop.h,ABIO_DIC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.004/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.004.pop.h.ABIO_DIC.185001-201412.nc
30,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.005,pop.h,ABIO_DIC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.005/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.005.pop.h.ABIO_DIC.185001-201412.nc
31,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.006,pop.h,ABIO_DIC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.006/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.006.pop.h.ABIO_DIC.185001-201412.nc
32,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,ABIO_DIC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.ABIO_DIC.185001-189912.nc
33,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,ABIO_DIC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.ABIO_DIC.190001-194912.nc
34,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,ABIO_DIC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.ABIO_DIC.195001-199912.nc
35,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,ABIO_DIC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.ABIO_DIC.200001-201412.nc
36,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,ABIO_DIC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.ABIO_DIC.185001-189912.nc
37,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,ABIO_DIC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.ABIO_DIC.190001-194912.nc
38,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,ABIO_DIC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.ABIO_DIC.195001-199912.nc
39,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,ABIO_DIC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.ABIO_DIC.200001-201412.nc
40,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,ABIO_DIC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.ABIO_DIC.185001-189912.nc
41,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,ABIO_DIC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.ABIO_DIC.190001-194912.nc
42,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,ABIO_DIC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.ABIO_DIC.195001-199912.nc
43,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,ABIO_DIC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.ABIO_DIC.200001-201412.nc
44,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,ABIO_DIC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.ABIO_DIC.185001-189912.nc
45,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,ABIO_DIC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.ABIO_DIC.190001-194912.nc
46,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,ABIO_DIC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.ABIO_DIC.195001-199912.nc
47,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,ABIO_DIC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.ABIO_DIC.200001-201412.nc
48,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,ABIO_DIC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.ABIO_DIC.185001-189912.nc
49,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,ABIO_DIC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.ABIO_DIC.190001-194912.nc
50,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,ABIO_DIC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.ABIO_DIC.195001-199912.nc
51,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,ABIO_DIC,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.ABIO_DIC.200001-201412.nc
52,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.001,pop.h,ALK,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.001/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.001.pop.h.ALK.185001-201412.nc
53,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.002,pop.h,ALK,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.002/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.002.pop.h.ALK.185001-201412.nc
54,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.003,pop.h,ALK,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.003/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.003.pop.h.ALK.185001-201412.nc
55,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.004,pop.h,ALK,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.004/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.004.pop.h.ALK.185001-201412.nc
56,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.005,pop.h,ALK,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.005/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.005.pop.h.ALK.185001-201412.nc
57,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.006,pop.h,ALK,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.006/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.006.pop.h.ALK.185001-201412.nc
58,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,ALK,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.ALK.185001-189912.nc
59,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,ALK,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.ALK.190001-194912.nc
60,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,ALK,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.ALK.195001-199912.nc
61,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,ALK,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.ALK.200001-201412.nc
62,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,ALK,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.ALK.185001-189912.nc
63,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,ALK,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.ALK.190001-194912.nc
64,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,ALK,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.ALK.195001-199912.nc
65,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,ALK,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.ALK.200001-201412.nc
66,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,ALK,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.ALK.185001-189912.nc
67,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,ALK,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.ALK.190001-194912.nc
68,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,ALK,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.ALK.195001-199912.nc
69,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,ALK,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.ALK.200001-201412.nc
70,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,ALK,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.ALK.185001-189912.nc
71,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,ALK,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.ALK.190001-194912.nc
72,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,ALK,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.ALK.195001-199912.nc
73,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,ALK,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.ALK.200001-201412.nc
74,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,ALK,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.ALK.185001-189912.nc
75,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,ALK,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.ALK.190001-194912.nc
76,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,ALK,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.ALK.195001-199912.nc
77,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,ALK,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.ALK.200001-201412.nc
78,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.001,pop.h,CaCO3_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.001/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.001.pop.h.CaCO3_FLUX_100m.185001-201412.nc
79,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.002,pop.h,CaCO3_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.002/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.002.pop.h.CaCO3_FLUX_100m.185001-201412.nc
80,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.003,pop.h,CaCO3_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.003/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.003.pop.h.CaCO3_FLUX_100m.185001-201412.nc
